StartDate,dataHour,green_energy_HU,green_energy_IT,green_energy_PO,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_SE,green_energy_NE,load_HU,load_IT,load_PO,load_SP,load_UK,load_DE,load_DK,load_SE,load_NE
2022-03-05,22,903,8502,573,10060,80,52073,1219,13129,10074,19616,25294,17421,23721,1905,199392,3554,16138,44648
2022-09-15,5,1401,11114,4057,24176,0,113083,4732,11491,6012,20567,40064,21634,112180,0,239665,4136,14063,49827
2022-06-30,16,1691,12379,3162,74124,0,104799,1157,9974,4689,25967,45476,22840,120180,2092,242254,4010,14342,53572
2022-05-08,4,1550,8855,1743,8484,0,66592,1810,10991,6159,14681,22039,14288,18418,1059,153938,3105,12154,36681
2022-01-14,15,1294,11163,6967,10452,0,101550,3442,15876,574,26601,45311,25213,32980,2407,285869,5319,20513,64041
2022-06-29,20,974,6460,1540,46276,0,75643,1385,9092,1364,23274,37047,19145,113500,1724,209106,3392,12694,51253
2022-05-01,6,3970,9905,4419,14076,0,68762,1280,10803,1019,15330,22824,15178,20420,1271,172464,3511,13174,35621
2022-08-30,6,3559,14733,4302,25372,0,92250,1255,12156,5937,19926,42715,21598,115580,0,233973,4125,14371,44937
2022-01-04,3,906,7379,3757,16689,0,111458,2475,12625,7541,17349,22797,17763,21935,1194,199292,3716,17985,42804
2022-10-29,4,606,5920,5098,59900,919,52361,2560,12323,1635,17029,26849,17392,81124,0,172507,3042,11985,40000
2022-10-15,8,5859,12268,4892,55308,0,97645,1399,10975,7231,17720,29182,19408,93928,0,209596,3704,12642,44174
2022-02-23,11,5832,18308,8411,14204,3794,239066,5035,15530,13362,22823,38352,23926,31363,2262,282854,5189,20244,40941
2022-07-09,22,915,8065,2978,47228,0,112572,3128,10292,5158,15759,25871,14064,98864,1295,163222,2789,10529,42513
2022-07-07,18,894,9233,1603,74200,0,135094,2392,11338,7842,21602,41717,20845,123728,1781,232793,3601,13170,50093
2022-03-19,19,1191,5750,3842,11330,3199,166868,2377,11382,16042,22363,30443,19533,27695,1977,227159,3923,15980,49680
2022-10-08,11,5670,13167,5820,86600,0,207102,4273,11229,8846,16188,26118,18204,101864,0,211703,3538,11046,30871
2022-07-12,22,768,5501,5769,38816,0,45668,1270,10275,3936,17589,30473,16134,116436,1228,178565,2930,10273,46467
2022-11-19,19,726,9942,1993,77820,2005,53221,2542,11942,2305,20700,29053,20305,108656,0,199799,3813,16819,52656
2022-01-23,2,908,6769,1557,6710,0,75190,2352,11912,607,18186,22576,16515,21939,1306,182842,3188,16227,42176
2022-12-22,1,619,5629,3085,77196,785,136476,3821,11128,3459,16708,22683,17064,85488,0,184052,3386,14134,42447
2022-12-01,7,2335,10374,1250,49032,1070,55561,2116,12647,2231,23562,42223,25481,125736,0,268221,4770,18630,60553
2022-03-04,6,2139,13261,1967,17608,653,71797,1695,13075,4688,24707,42866,24947,31622,1473,274013,5103,20641,53857
2022-10-03,7,6294,13099,8153,26532,0,139507,3968,10875,1621,18179,36182,21995,111720,0,185076,4285,14886,46939
2022-05-13,23,1554,6253,3844,6092,0,101152,3504,10196,7997,16715,24185,15969,22220,1241,175920,3019,11446,40716
2022-04-25,6,3655,14150,2975,13386,0,84200,1737,11211,6543,20736,25403,22946,28641,1886,259641,4500,16418,52513
2022-06-20,10,8100,18045,4425,66272,0,154555,1419,9499,9017,20768,43683,23050,135256,1892,257209,4219,14548,34849
2022-09-16,5,1319,13099,7395,38440,0,143782,3536,12059,13282,20309,40386,21146,113176,0,241267,4126,14452,49367
2022-12-12,0,783,5784,2912,53132,390,66471,2073,12709,1334,17082,21677,16423,83208,0,186715,3533,18547,43175
2022-10-12,11,4041,10537,4084,68276,0,134453,3214,10368,3536,19310,35679,21763,94668,0,243401,4550,12862,37101
2022-07-01,7,6024,15557,6019,60812,0,117134,2292,10612,7438,23662,46503,23166,117808,1929,249436,4497,14498,42896
2022-03-28,8,6840,11615,9069,16088,357,132319,4380,14483,748,19358,38271,20862,30581,2207,268404,4622,17177,47684
2022-12-15,3,450,6240,800,61444,635,95467,1174,11317,3935,19323,27079,20337,87368,0,212369,3944,18996,45043
2022-06-06,14,4453,14729,3139,72700,0,190487,2279,10773,13147,15548,42276,21451,114408,1903,183958,4243,13208,44921
2022-01-26,2,1149,7265,2217,6805,0,96336,4840,13354,4596,20448,26898,18756,24046,1397,219895,3509,16125,45074
2022-10-03,16,1416,10986,5975,30068,0,93129,2511,12072,958,22136,37992,22901,110988,0,199150,4001,14448,54830
2022-02-19,5,1364,8520,4448,13916,590,203166,5019,13239,15635,19648,31098,17613,23978,1203,209113,4132,17833,43531
2022-07-24,22,578,5400,1521,35808,0,80029,2435,10055,3573,15959,30597,14397,109044,0,162844,2650,9741,44459
2022-07-27,19,657,9541,1806,43820,0,70967,3064,10926,4142,21134,40758,19087,129492,0,206208,3201,11589,49297
2022-02-15,6,1243,11329,4044,14466,2318,122811,4463,16356,7342,24793,43794,23356,32818,1273,284915,5127,19851,57195
2022-09-22,1,844,6216,1346,26216,0,35087,969,10226,446,15778,24420,16189,87316,0,164781,2890,12514,39269
2022-10-25,6,1354,10881,4073,51380,1533,137379,3315,13575,9481,21730,38416,22400,112836,0,249572,4436,15300,53060
2022-07-27,17,860,12875,2495,59988,0,91737,3613,11014,4320,21930,44538,20557,133652,0,220880,3419,12282,46871
2022-05-29,17,770,9602,1176,68336,0,81926,1910,10214,5760,18695,28928,17416,96348,1559,195253,3479,13143,44456
2022-09-21,17,931,10171,2699,36104,0,49180,871,10793,275,22808,36679,22474,117352,0,236304,3820,14725,53594
2022-11-28,23,901,5103,3139,52204,43,71509,4082,10956,871,18772,25013,17710,95756,0,191862,3431,14964,44536
2022-02-08,2,1821,8472,4656,11679,2275,177905,5239,14013,15588,19139,26176,18250,23521,1222,221570,3811,16833,42680
2022-03-25,14,3763,7946,3654,13057,273,118046,4202,12980,4180,20874,37070,22195,29584,1915,242268,3940,15915,39880
2022-12-13,19,706,6582,2315,81236,1331,102426,3664,13050,5437,24901,37268,23740,133748,0,260119,4441,20277,61777
2022-03-18,18,709,8426,1939,9792,2117,105577,1483,11866,10152,24923,39108,23542,31458,2146,265514,4249,17003,55887
2022-11-02,7,1771,10283,4261,23824,2665,198142,4129,13251,16704,20518,35876,21357,107644,0,255078,4367,15800,50091
2022-03-20,1,1017,4742,2669,11567,2084,148697,2675,10267,14141,17265,21312,15299,19437,1142,176243,3240,15414,38313
2022-02-17,10,6246,15526,7610,18824,1534,262081,6025,14897,16290,22437,40203,23156,32011,2318,296474,5224,20533,46935
2022-07-05,8,4712,17590,4233,71332,0,183522,3588,11681,3603,22982,47306,22647,128676,1912,259439,4573,14150,41014
2022-04-06,21,1091,6506,5459,13124,0,191932,3077,12187,15293,20566,27302,18298,25653,1548,223690,3793,16129,46449
2022-11-04,4,1369,8743,4327,49728,1010,129338,2870,12415,5052,18282,29363,19678,86148,0,202684,3891,13974,42000
2022-09-09,14,2553,13912,2201,68044,0,111734,1442,11928,7491,20390,40053,21102,123248,0,230517,4057,13782,46485
2022-09-24,13,3094,9199,2376,91372,0,87524,1318,10201,10569,17682,27367,18112,96152,0,193741,3432,12705,41373
2022-05-19,12,7629,17625,6132,25261,0,174950,1438,10393,5342,18371,37992,21305,30859,1759,255999,4345,14178,55304
2022-03-06,21,1326,4860,1114,8579,1086,49674,1253,13247,6110,20784,26237,17933,25132,2022,212792,3664,16292,47053
2022-03-27,3,1130,6074,2156,7251,121,37979,1488,11081,2173,16108,22341,15121,19591,1157,164032,3254,14757,37145
2022-09-06,12,5352,13202,5538,95412,0,188308,4879,10590,4355,19530,42680,20993,126248,0,251504,4183,13680,36800
2022-11-18,2,738,8939,2175,44704,1086,130549,5429,11353,11173,16448,23676,17987,84964,0,185173,3650,14929,41014
2022-06-20,3,1134,6751,1442,19668,0,56455,420,9199,5239,16635,30492,18026,93680,1045,182234,3493,12486,39980
2022-07-04,8,7130,17356,5964,64756,0,168901,2811,11052,3209,22325,48123,22266,122996,1816,250449,4186,14042,40592
2022-05-25,16,1381,11313,2307,96720,0,144241,3581,11436,17362,21953,38720,21637,108968,1943,237799,4117,13956,51812
2022-03-04,20,1050,4070,1974,13442,265,78257,1726,12548,8058,23835,34060,21442,29576,2412,242169,3969,17570,51841
2022-03-01,2,853,8821,1679,7966,157,110399,4061,14237,3457,19229,26211,19003,22516,1408,217463,3686,16820,41250
2022-02-12,11,6091,11365,4906,11514,2748,215324,6130,15314,12844,19875,31178,19565,29265,1929,245056,4532,18524,40105
2022-10-18,3,990,3295,2474,45572,0,51780,3613,11109,1743,17969,29605,19811,87080,0,194829,3540,12315,41421
2022-03-21,1,706,4847,2403,14654,923,123295,3777,11588,3204,17422,21178,15993,19865,1255,187645,3332,15137,39356
2022-05-03,14,2950,9460,3308,18381,0,122240,1939,11182,4226,20347,36268,16331,28193,2098,244317,4414,15465,45615
2022-01-22,16,1289,8728,2917,10404,0,82970,2796,12762,2622,25142,38333,22640,30811,2096,254881,4996,19661,59461
2022-04-15,12,3712,13200,6222,18605,0,143802,1660,9426,1291,17330,33651,22514,21307,1971,195930,3794,14260,40680
2022-10-10,16,1010,8762,5875,26420,0,120645,2980,12133,9463,22358,37895,22955,109640,0,249716,4202,13807,54894
2022-04-03,14,3512,8716,4174,25350,2070,151616,4373,12662,4205,19104,26723,18465,23632,1694,208808,4363,16061,38452
2022-05-28,19,794,8352,4019,49924,0,121802,1836,10581,8196,18491,29375,17427,106076,1491,189211,3237,12947,45030
2022-08-14,10,6971,17903,6179,83276,0,208531,2341,9928,2809,15366,24974,16537,101812,0,192613,3761,11839,27185
2022-07-22,19,380,7893,1240,57000,0,65328,2185,10518,1784,22912,42155,20215,131672,0,200442,3066,10686,49346
2022-11-16,0,743,6956,1780,63204,583,140749,5299,9381,8788,16642,23616,16794,87608,0,183628,3509,13441,41318
2022-11-04,19,1311,8440,2668,52028,537,76159,4074,12627,6775,21101,32098,20537,116064,0,222725,3723,13340,52803
2022-07-27,9,7480,16126,7019,65984,0,183325,4911,12017,3180,19295,46934,20923,136932,0,253259,4101,12993,38317
2022-01-22,15,1361,7888,2933,11607,0,77311,2679,12887,2915,24655,36257,22817,29191,2045,243339,5066,19833,56510
2022-12-03,15,874,10258,1423,43416,177,68704,4049,13182,8581,22815,34535,22530,107276,0,233292,4500,18731,57690
2022-01-25,3,647,6734,3133,6381,0,66717,2979,12640,507,21643,28503,19668,24791,1347,222765,3687,16440,45947
2022-12-08,8,2013,10783,3885,54764,390,79743,1629,12974,3901,24381,28763,24684,100252,0,271027,5004,21807,62309
2022-11-17,15,727,10692,3529,101124,438,158990,6363,13533,17504,23865,39915,25031,114604,0,267746,5266,19085,61151
2022-08-27,11,7168,14395,5698,69624,0,124942,1997,10388,5024,17070,31100,18885,113748,0,201359,3260,12692,34291
2022-10-13,2,856,3648,2161,15384,0,76264,2265,10157,4758,16379,25039,17678,77240,0,178102,3181,11330,38358
2022-03-16,2,826,4879,1273,8944,322,53077,1169,11614,3454,15753,25389,18042,22144,1414,197414,3540,16336,40711
2022-05-23,2,653,7107,1165,41643,0,90983,1315,9393,4109,14954,24059,15051,83447,1071,170521,3014,12403,39844
2022-06-02,5,2454,10908,3642,27808,0,113993,3836,10935,2309,20349,26457,21426,110576,1358,239580,4572,14668,44158
2022-02-17,20,1720,7011,6924,10089,484,200306,5218,14751,13602,23292,34203,20258,30444,2405,256913,4347,18615,53866
2022-08-08,14,3576,12961,2656,74652,0,135350,1745,10354,2778,20010,38342,20727,126968,0,223713,4565,13248,38016
2022-08-01,17,882,9743,1879,57764,0,73201,2533,11118,1031,20530,40994,20531,132852,0,220927,3593,12264,45870
2022-08-19,5,2743,12070,4353,40796,0,58639,802,11349,2745,19617,28577,22268,96300,0,225144,4477,13859,46078
2022-10-31,21,921,4014,690,42792,564,107755,1726,11746,15731,16055,22660,15582,91552,0,177931,3228,12943,46267
2022-02-24,10,7582,12513,7926,13025,2416,204234,4779,16562,13355,21064,38353,22257,31571,2412,296027,5247,19491,50243
2022-07-21,19,542,9647,2355,49624,0,80770,2031,9936,6532,22935,42246,20530,136548,0,211812,3208,11613,50590
